ID_Suivi,ID_Etudiant,ID_Cours,Note,Nombre_Absences,Date_Evaluation
670,41,59,"8,73",4,2025-02-01
671,858,72,"9,14",0,2024-10-12
672,211,3,"7,96",0,2023-07-31
673,718,67,"6,6",0,2023-11-02
674,3116,95,"17,89",3,2024-08-11
675,68,56,"7,55",2,2024-05-11
676,2847,81,"9,78",3,2022-09-19
677,713,83,"18,25",3,2023-08-14
678,3388,10,"5,05",4,2023-05-02
679,4184,49,"2,02",4,2022-04-10
680,2412,25,"2,14",4,2023-06-17
681,672,47,"8,87",2,2024-05-08
682,1240,55,"15,83",2,2022-09-10
683,2490,42,"3,28",1,2024-06-13
684,365,46,"4,56",1,2023-12-20
685,3347,3,"14,74",3,2022-09-01
686,4797,31,"12,32",1,2024-10-22
687,3424,18,"19,24",2,2023-05-09
688,763,91,"3,93",3,2023-05-09
689,672,3,"14,91",0,2025-01-16
690,2546,84,"13,26",2,2022-12-23
691,2033,88,"13,16",1,2023-03-21
692,4817,29,"0,93",3,2023-08-13
693,1261,96,"18,75",2,2023-01-21
694,444,22,"4,63",0,2022-11-07
695,3104,93,"1,08",0,2022-08-23
696,2952,14,"5,25",2,2023-07-30
697,2471,90,"16,94",2,2024-05-06
698,4843,39,"18,67",3,2024-06-11
699,1493,54,"4,46",2,2024-05-15
700,859,21,12,4,2022-10-09
701,4912,1,"19,32",2,2024-01-30
702,4716,40,"4,96",4,2024-11-28
703,1935,1,"17,88",3,2023-03-23
704,1884,99,"14,83",4,2024-07-09
705,1376,92,"7,77",2,2024-06-07
706,3803,75,"14,51",4,2024-08-28
707,1773,17,"10,45",3,2023-10-24
708,1621,100,"16,24",2,2024-05-28
709,4372,52,"16,11",0,2023-08-04
710,2352,96,"13,81",4,2024-11-01
711,3866,57,"17,09",3,2024-05-08
712,1163,86,"9,22",1,2024-12-19
713,3417,92,"6,71",1,2024-09-17
714,4042,17,"1,51",4,2024-03-14
715,389,63,"8,12",2,2025-02-02
716,1630,18,"11,7",2,2024-06-13
717,2582,57,"14,48",3,2024-08-01
718,1223,84,"11,07",3,2023-12-26
719,797,83,3,2,2023-08-31
720,2970,60,"16,15",2,2024-09-30
721,1445,54,"11,29",3,2024-09-19
722,4098,47,"6,11",4,2022-11-06
723,2897,52,"4,23",1,2024-11-10
724,2485,85,"18,49",2,2024-05-13
725,3670,32,"7,51",0,2023-08-04
726,4736,97,"4,83",2,2024-07-09
727,3662,24,"11,49",3,2023-06-29
728,134,65,"11,05",0,2023-10-29
729,1014,11,"4,71",0,2022-04-27
730,3850,62,"5,15",1,2023-03-10
731,2114,53,"7,94",3,2023-10-25
732,1622,32,"14,92",2,2023-01-22
733,2196,22,"10,41",0,2024-10-20
734,1333,47,"8,33",0,2024-07-04
735,608,91,"3,78",4,2022-04-23
736,756,21,"18,78",3,2023-07-27
737,1348,94,"14,76",3,2023-08-03
738,920,57,"4,49",1,2024-12-20
739,1275,85,"15,07",2,2023-12-04
740,3959,90,"17,8",1,2022-06-21
741,14,5,"4,49",3,2024-09-16
742,4231,10,"13,63",2,2024-08-22
743,1909,87,"13,08",1,2022-10-08
744,2957,22,"2,2",4,2023-04-23
745,1983,1,"6,63",3,2023-07-04
746,1334,91,"15,71",0,2022-05-03
747,2158,88,"8,42",0,2024-08-08
748,4423,85,"12,85",3,2023-11-17
749,3619,30,"8,14",0,2025-03-12
750,2503,2,"11,68",0,2023-02-22
751,1652,24,"16,58",3,2022-09-28
752,2238,98,"14,18",0,2023-12-21
753,1387,78,"18,45",0,2024-08-18
754,2704,28,"18,08",4,2022-04-01
755,4203,44,"8,12",0,2024-07-20
756,1640,75,"18,99",2,2022-11-18
757,4654,25,"16,78",1,2024-05-11
758,1601,93,"16,34",3,2022-10-20
759,4776,80,"15,43",0,2024-02-08
760,778,67,"2,66",4,2024-04-09
761,141,16,"12,28",0,2022-07-02
762,2704,57,"8,71",1,2024-06-11
763,4913,45,"14,34",3,2022-11-17
764,26,88,"18,08",1,2023-09-19
765,308,90,"17,64",2,2024-12-21
766,156,61,"19,47",0,2023-01-05
767,199,69,"1,08",3,2022-12-06
768,2959,19,"7,44",3,2025-01-24
769,3388,73,"0,04",1,2022-07-29
770,3052,81,"4,32",4,2022-06-13
771,3520,45,"18,88",0,2023-11-12
772,2855,89,"12,71",0,2022-08-25
773,600,6,"13,28",4,2024-12-30
774,2133,72,"8,98",3,2022-06-12
775,3426,58,"0,51",2,2022-07-05
776,1219,10,17,2,2023-05-19
777,2648,81,"11,5",3,2023-01-04
778,1674,79,"14,56",4,2024-06-15
779,513,29,"2,67",0,2024-02-08
780,3801,66,"0,08",2,2024-02-16
781,4306,20,"2,39",4,2024-11-04
782,4311,63,"17,15",0,2024-01-25
783,4098,83,"0,58",0,2023-02-20
784,1473,89,"3,68",2,2024-07-24
785,3178,70,"1,29",4,2022-09-20
786,1712,24,"12,72",3,2025-01-21
787,3553,47,"15,02",4,2022-09-23
788,2092,55,"16,82",0,2024-03-03
789,881,25,"3,9",2,2024-10-05
790,2547,7,"15,05",2,2023-01-25
791,4137,29,"18,93",2,2023-05-25
792,3062,30,"3,07",2,2022-12-30
793,3358,7,"10,8",0,2023-12-24
794,2746,88,"16,66",0,2024-01-03
795,3003,71,"16,75",2,2024-12-07
796,1881,67,"17,56",0,2023-09-22
797,4901,81,"19,34",4,2023-12-15
798,1978,93,"14,96",3,2022-03-22
799,3846,92,"15,26",0,2023-08-23
800,377,78,"3,56",4,2022-06-15
801,2679,100,"15,19",2,2024-05-23
802,3332,11,"13,42",4,2023-12-23
803,2669,71,"1,89",1,2022-04-27
804,3695,22,"16,39",4,2023-01-18
805,4751,79,"1,7",0,2023-11-15
806,3162,90,"13,95",2,2024-06-21
807,1967,39,"7,29",0,2023-02-18
808,3817,9,"1,55",2,2024-06-17
809,2470,32,"9,13",1,2022-05-08
810,4973,84,"14,41",3,2024-10-27
811,3657,30,"0,9",2,2023-06-22
812,4800,69,"14,12",4,2022-07-10
813,4917,27,"4,6",3,2022-04-12
814,2220,89,"2,04",4,2022-07-05
815,3665,84,"13,25",3,2022-07-13
816,3476,43,"8,94",1,2023-09-14
817,2878,95,"18,77",1,2024-04-23
818,4998,60,"3,59",0,2022-12-01
819,1812,37,"5,62",0,2023-08-02
820,1380,49,"9,28",2,2023-04-08
821,4599,87,"5,74",4,2024-09-24
822,1548,32,"3,48",1,2024-05-08
823,3239,74,"14,19",1,2024-04-16
824,3670,24,"18,29",2,2022-10-08
825,4980,97,"6,72",4,2022-06-14
826,1226,76,"17,85",1,2024-11-06
827,2255,66,"5,65",2,2024-11-04
828,2904,90,"11,41",4,2023-05-04
829,1785,26,"2,52",1,2022-06-03
830,2934,96,"19,29",1,2023-11-12
831,1791,18,"8,64",3,2023-09-30
832,3412,11,"12,8",2,2022-11-22
833,2022,30,"10,87",4,2024-01-06
834,887,91,"17,44",4,2022-03-25
835,301,21,"6,35",2,2024-07-29
836,667,22,"0,57",3,2025-03-04
837,3348,75,"8,25",2,2023-01-26
838,2843,56,"13,53",0,2022-09-16
839,1313,78,"12,34",2,2024-10-05
840,4303,100,"15,56",4,2022-06-09
841,3028,87,"4,16",4,2022-11-26
842,1319,48,"15,09",3,2024-04-30
843,4710,10,"8,41",4,2024-09-06
844,1689,75,"8,82",3,2023-04-29
845,1674,73,"11,39",1,2023-07-07
846,3432,14,"7,86",1,2023-02-28
847,103,53,"18,35",2,2022-07-17
848,330,80,"16,89",1,2022-07-14
849,1004,50,"14,68",4,2024-04-25
850,4773,56,"12,07",3,2024-08-28
851,4099,67,"5,11",4,2023-05-06
852,4776,78,"16,91",0,2025-01-10
853,652,70,"5,28",3,2023-11-12
854,1464,86,"19,59",1,2024-09-06
855,1867,88,"11,91",1,2024-07-06
856,4240,50,"12,31",1,2022-06-14
857,2239,80,"16,25",0,2024-02-05
858,2933,86,"7,7",3,2025-01-01
859,3731,25,"13,15",3,2022-08-21
860,3261,75,"4,17",4,2022-06-08
861,900,45,"3,76",0,2024-11-24
862,4847,33,"6,02",3,2024-07-17
863,1056,96,"8,67",0,2025-02-10
864,868,38,"17,64",3,2023-07-25
865,1126,78,"5,21",0,2023-02-25
866,4397,44,"8,47",2,2022-05-26
867,1690,38,"5,19",4,2024-05-19
868,4210,67,"16,26",2,2023-08-24
869,3639,33,"3,77",3,2022-08-13
870,156,44,"19,5",4,2024-12-22
871,2503,64,"3,99",3,2023-01-08
872,4852,49,4,0,2023-03-13
873,721,50,"16,87",4,2022-09-30
874,4505,72,"15,05",3,2023-08-22
875,793,67,"19,39",0,2024-11-19
876,1368,12,"6,41",4,2024-08-10
877,3576,76,"11,28",4,2024-05-19
878,3564,59,"3,61",0,2024-05-23
879,1880,32,"2,02",2,2023-05-27
880,1923,23,"13,91",2,2022-08-08
881,1750,1,"1,9",1,2022-05-08
882,979,74,"6,15",2,2022-12-06
883,42,16,"12,79",3,2022-10-04
884,4796,16,"18,27",4,2025-03-04
885,867,98,"13,65",3,2023-08-07
886,1040,37,"6,61",2,2023-11-04
887,3940,14,"8,46",1,2023-02-01
888,4678,80,"2,83",0,2022-06-13
889,4549,31,"17,31",1,2023-06-19
890,988,72,"7,8",1,2023-09-06
891,296,100,"2,15",2,2024-07-04
892,4392,68,"10,49",2,2023-09-13
893,24,59,"12,37",3,2023-05-24
894,411,10,2,2,2023-10-05
895,2003,24,"14,15",2,2023-02-15
896,606,49,"3,61",1,2023-12-28
897,4441,38,"5,75",3,2022-07-30
898,3350,37,"19,13",1,2023-06-16
899,2452,25,"1,15",3,2024-09-04
900,4656,60,"14,49",2,2023-08-09
901,1650,88,"11,2",1,2022-05-01
902,2241,40,"9,44",4,2022-07-19
903,3729,38,"19,41",3,2024-10-29
904,4057,64,"8,85",2,2022-03-21
905,4587,75,"2,02",3,2024-10-13
906,537,52,"14,83",0,2024-04-02
907,2549,63,"16,16",0,2023-10-13
908,1898,4,"9,39",3,2023-02-15
909,20,65,"19,32",2,2024-07-25
910,3824,39,"5,64",4,2024-03-14
911,1391,3,"16,96",1,2023-12-26
912,3873,20,"19,17",3,2023-01-17
913,270,64,"1,42",0,2022-06-25
914,3532,54,"7,47",3,2023-04-30
915,802,13,"6,51",3,2024-10-13
916,4519,67,"13,45",2,2023-12-07
917,671,58,"1,54",3,2024-12-13
918,4868,19,"1,66",2,2024-04-15
919,4531,33,"9,23",2,2024-07-29
920,4208,34,"4,55",3,2022-11-14
921,3305,10,"0,8",2,2024-03-28
922,4764,87,"5,67",3,2022-09-28
923,1345,6,"18,57",0,2022-07-10
924,4792,2,"5,19",2,2023-03-05
925,1277,56,"12,31",0,2023-02-17
926,162,40,"6,17",0,2024-04-10
927,1666,97,"4,11",3,2024-03-14
928,3168,9,"18,28",2,2022-11-21
929,2138,39,"17,31",1,2024-01-20
930,4722,10,"16,94",3,2025-02-23
931,1766,46,"10,47",4,2023-03-05
932,1891,2,"7,02",4,2022-04-18
933,4664,70,"5,71",0,2022-08-03
934,4106,13,"7,49",3,2022-09-27
935,1842,23,"13,24",1,2022-05-09
936,4886,13,"3,53",3,2023-12-27
937,2368,34,"0,87",3,2022-05-13
938,2302,38,"16,79",3,2024-07-12
939,1333,29,"7,5",3,2022-07-19
940,4694,92,"17,01",3,2025-02-19
941,3327,43,"14,41",2,2022-12-03
942,3526,68,"14,62",0,2022-11-22
943,2791,12,"10,68",2,2023-04-15
944,3907,39,"14,32",0,2024-03-20
945,1775,93,"14,01",2,2022-09-12
946,2515,1,"5,28",3,2023-05-23
947,838,61,"4,49",2,2023-10-03
948,770,100,"14,87",1,2024-02-01
949,1778,31,"3,36",4,2024-10-28
950,2361,12,"9,92",0,2023-11-22
951,610,32,"18,34",3,2023-01-21
952,1397,69,"3,8",1,2024-05-10
953,4115,54,"3,51",3,2024-12-18
954,4215,64,"1,96",2,2023-11-09
955,2014,76,"12,44",4,2023-12-12
956,270,18,"9,63",4,2022-10-19
957,2018,84,"9,44",1,2023-03-28
958,3084,2,"9,9",0,2023-03-26
959,4103,9,"15,98",0,2023-05-04
960,4393,88,"6,8",3,2023-09-05
961,2192,66,"3,04",4,2023-04-18
962,2415,53,"14,66",3,2022-12-26
963,3276,85,"3,33",3,2025-02-28
964,507,9,"14,64",1,2023-07-20
965,2588,69,"19,58",2,2024-10-13
966,1503,85,"19,6",4,2023-11-03
967,3308,21,"5,58",4,2022-10-15
968,4928,66,"17,12",0,2024-12-15
969,1907,97,"5,19",3,2024-08-11
970,4063,17,"11,29",1,2022-08-10
971,1564,68,"5,42",4,2023-09-06
972,4590,33,"6,75",4,2023-02-23
973,4932,58,"12,08",3,2022-09-20
974,4909,94,"18,86",2,2023-11-20
975,3718,38,"12,49",2,2024-10-05
976,2297,60,"7,02",3,2024-11-30
977,3258,9,"2,9",2,2022-06-20
978,599,49,"14,55",0,2023-09-24
979,4067,59,"11,81",1,2024-01-18
980,652,27,"2,93",3,2022-12-27
981,4945,20,"13,87",1,2023-06-08
982,3150,67,"7,35",4,2022-10-05
983,3500,38,"11,45",2,2023-01-26
984,1393,97,"0,81",4,2023-08-10
985,787,37,17,3,2024-10-03
986,2614,48,"3,02",4,2024-11-12
987,3089,82,"0,43",0,2024-08-08
988,1320,36,"10,57",1,2022-12-28
989,245,92,"17,81",4,2024-07-11
990,3247,43,"10,09",0,2023-07-16
991,1875,63,"17,01",2,2023-12-17
992,388,57,"18,93",0,2024-12-12
993,691,4,"2,87",3,2023-11-16
994,2440,9,"19,22",4,2022-08-31
995,651,60,"11,97",0,2024-08-27
996,990,49,"7,54",1,2022-08-26
997,3796,2,"6,2",1,2024-03-17
998,4827,41,"1,11",1,2022-09-02
999,1046,30,"11,79",1,2023-11-20
1000,4651,97,"19,92",1,2024-08-12
1001,3171,73,"11,73",2,2024-07-20
1002,2223,93,"0,44",1,2023-11-13
1003,3483,89,"9,31",4,2023-10-25
1004,2145,70,"13,24",3,2023-12-11
1005,3882,75,"1,62",0,2023-06-18
1006,3867,49,"9,1",3,2024-07-04
1007,2350,46,"10,01",4,2022-05-23
1008,4007,76,"6,81",3,2025-02-26
1009,2924,6,"2,55",1,2024-06-08
1010,4312,47,"11,55",2,2024-04-22
1011,1534,62,"14,37",1,2022-07-05
1012,3347,49,"6,61",1,2024-04-15
1013,3621,94,"13,33",1,2022-08-21
1014,624,77,"10,53",4,2024-02-10
1015,3172,11,"15,3",3,2023-08-10
1016,3548,72,"13,06",3,2023-04-28
1017,607,99,"16,76",1,2024-10-04
1018,1126,92,"12,65",0,2024-11-19
1019,1121,72,"3,63",2,2024-11-10
1020,1488,88,"14,53",3,2024-01-21
1021,532,15,"0,85",0,2024-07-08
1022,4894,88,"2,15",4,2023-12-07
1023,4280,49,"17,59",0,2022-10-04
1024,1871,18,"18,91",0,2024-05-10
1025,4695,24,"14,34",4,2024-07-25
1026,1548,19,"13,14",0,2023-06-28
1027,2101,100,"12,96",3,2023-11-17
1028,236,43,"8,53",3,2024-11-22
1029,3416,10,"14,97",0,2023-05-28
1030,2201,86,"17,66",3,2023-06-17
1031,2002,74,"8,5",2,2025-02-24
1032,2798,62,7,1,2022-06-30
1033,3389,63,"9,74",3,2023-10-08
1034,4517,38,"10,86",2,2024-07-28
1035,3324,17,"11,07",4,2023-01-21
1036,823,98,"19,16",2,2023-08-03
1037,498,22,"0,66",2,2022-07-22
1038,3773,41,"14,09",4,2024-07-14
1039,1797,19,14,2,2022-06-27
1040,4694,59,"0,05",3,2023-02-01
1041,1326,8,"5,2",4,2023-09-15
1042,4757,23,"9,48",3,2024-10-01
1043,40,57,"2,54",1,2023-04-18
1044,3462,8,"12,56",4,2022-06-13
1045,2586,54,"3,24",1,2025-01-20
1046,820,23,"6,02",3,2024-10-14
1047,2576,65,"4,6",4,2023-11-11
1048,174,84,"1,9",0,2024-12-01
1049,1485,13,"10,67",3,2022-07-28
1050,4550,5,"7,77",2,2023-01-14
1051,2507,9,"18,07",4,2024-06-24
1052,4223,60,"12,45",3,2023-01-06
1053,3616,16,"10,41",1,2024-06-27
1054,4655,89,"13,79",1,2022-04-27
1055,4519,5,"14,54",2,2022-12-22
1056,2188,90,"15,96",3,2024-12-17
1057,1198,5,"7,72",2,2023-02-28
1058,4630,27,"11,39",3,2024-08-27
1059,970,30,"18,82",0,2022-11-05
1060,4492,14,"16,52",0,2023-12-27
1061,2898,8,"13,6",3,2024-08-05
1062,3245,37,"10,62",0,2024-09-08
1063,2110,84,"1,61",0,2022-11-10
1064,1383,62,"8,05",0,2023-04-05
1065,3484,91,"3,44",4,2022-10-31
1066,2390,72,"3,39",0,2024-07-01
1067,3654,31,"5,1",0,2025-01-03
1068,386,56,"6,66",3,2024-03-19
1069,2511,55,"19,52",1,2023-12-29
1070,1313,91,"11,73",2,2022-09-16
1071,832,29,"16,69",3,2022-03-25
1072,4879,95,"12,1",0,2024-12-28
1073,912,11,"7,34",4,2022-03-31
1074,1265,73,"18,57",2,2023-02-16
1075,599,6,"15,2",0,2022-12-16
1076,3489,5,"15,93",1,2022-12-19
1077,1133,76,"8,77",4,2022-07-16
1078,383,18,"11,69",4,2024-04-01
1079,2590,79,"10,5",1,2022-08-12
1080,4511,21,"13,92",1,2023-03-17
1081,493,61,"3,08",3,2024-10-25
1082,4928,97,"12,63",0,2022-11-07
1083,2226,39,"2,81",1,2023-05-15
1084,3953,62,"10,26",4,2022-03-20
1085,350,99,"2,13",4,2022-12-26
1086,2283,31,"8,57",4,2023-09-20
1087,4544,25,"8,2",1,2022-05-25
1088,290,64,"15,78",3,2022-05-26
1089,223,10,"14,4",3,2023-03-09
1090,3317,29,"15,2",0,2022-06-04
1091,2200,14,"7,43",0,2023-06-30
1092,972,49,"13,39",2,2023-11-04
1093,2262,91,"13,63",3,2024-08-23
1094,1327,79,"0,21",1,2025-01-14
1095,4028,39,"13,72",2,2023-09-02
1096,3912,25,"19,58",0,2024-08-15
1097,2176,66,"17,14",1,2024-05-21
1098,3668,63,"6,59",3,2023-04-01
1099,1209,100,"6,52",0,2023-08-30
1100,3665,84,"14,85",2,2024-03-22
1101,143,81,"19,61",1,2024-03-04
1102,3104,91,"16,42",3,2024-09-17
1103,1273,77,"15,6",2,2024-01-11
1104,1187,37,"7,46",2,2025-03-01
1105,3851,31,"9,56",0,2024-06-28
1106,4336,83,"10,98",3,2023-05-25
1107,179,52,"15,57",2,2024-08-19
1108,3838,24,"9,15",1,2023-02-15
1109,3434,36,"15,01",1,2023-11-21
1110,3613,93,"4,55",3,2024-04-29
1111,3335,45,"12,15",4,2024-07-30
1112,1716,54,"1,57",0,2025-01-17
1113,4691,33,"19,26",0,2022-10-24
1114,2664,18,"16,34",3,2023-11-26
1115,4955,89,"10,35",4,2024-02-12
1116,3456,59,"16,19",3,2022-06-05
1117,4754,53,"15,1",4,2024-05-16
1118,2657,99,"15,44",0,2023-05-21
1119,31,20,"7,86",2,2024-01-17
1120,643,49,"1,78",0,2024-10-15
1121,3080,81,"18,14",4,2022-11-17
1122,4337,62,"1,06",0,2022-07-16
1123,4421,56,"13,34",0,2024-10-08
1124,1969,73,"18,93",2,2024-07-11
1125,3429,40,"4,25",2,2025-03-18
1126,860,71,"6,11",3,2024-02-07
1127,4961,1,"6,33",1,2022-11-27
1128,4020,32,"15,41",2,2023-05-13
1129,3892,93,"11,18",3,2022-08-18
1130,725,44,"16,27",1,2022-04-15
1131,3000,14,"19,24",2,2022-11-05
1132,2173,59,"6,23",3,2024-06-18
1133,1046,58,"4,17",1,2023-01-23
1134,4717,73,"13,55",4,2023-06-07
1135,4781,69,"9,89",4,2024-03-28
1136,2969,48,"2,22",3,2022-05-27
1137,346,44,"19,77",1,2023-05-30
1138,711,38,"15,9",4,2023-08-28
1139,4485,41,"1,79",0,2024-01-08
1140,4901,63,"16,54",2,2022-04-19
1141,4519,93,"4,61",4,2024-08-21
1142,1138,50,"18,86",0,2025-03-02
1143,4664,82,"5,65",2,2023-02-06
1144,4028,43,"7,3",0,2022-11-20
1145,3817,71,"1,27",4,2023-10-22
1146,2496,60,"5,33",3,2024-05-21
1147,1970,82,"5,81",3,2023-07-27
1148,2044,77,"8,38",3,2023-05-01
1149,4221,40,"16,73",4,2023-02-22
1150,1127,94,"19,95",4,2023-09-05
1151,435,91,"17,82",3,2025-03-12
1152,2081,8,"1,54",4,2024-01-03
1153,1819,78,"13,42",4,2023-11-25
1154,4312,14,"1,91",3,2022-10-26
1155,523,54,"7,52",0,2023-06-05
1156,240,66,"0,26",2,2022-04-30
1157,407,77,"9,94",4,2023-10-26
1158,2626,1,"13,04",3,2023-11-28
1159,2062,61,"1,35",0,2025-02-23
1160,663,86,18,2,2025-01-13
1161,2535,94,"13,75",4,2025-01-15
1162,3019,12,"2,65",2,2023-11-29
1163,3303,41,"12,54",4,2023-01-18
1164,2720,97,"14,34",1,2023-12-25
1165,2047,88,"10,42",4,2023-10-07
1166,168,76,"4,35",0,2022-05-19
1167,1252,66,"10,57",4,2023-05-01
1168,591,21,"5,28",4,2025-03-02
1169,3696,14,"16,63",0,2022-03-30
1170,902,63,"13,3",3,2024-07-09
1171,3514,46,"9,34",0,2023-02-19
1172,17,43,"13,41",3,2023-03-21
1173,4224,24,"7,75",1,2022-03-21
1174,1896,25,"1,74",3,2023-04-21
1175,2664,56,"14,84",3,2023-06-28
1176,1256,35,"8,72",2,2022-04-16
1177,74,53,"0,47",1,2024-03-10
1178,3605,22,"7,87",0,2023-05-26
1179,2733,39,"13,89",0,2023-03-01
1180,4516,62,"19,75",3,2022-11-03
1181,4585,74,"0,57",3,2023-05-03
1182,98,66,"7,49",2,2023-09-22
1183,4567,97,"13,11",3,2022-07-12
1184,1825,64,"1,43",4,2023-07-31
1185,2111,91,"18,03",4,2022-11-11
1186,4544,71,"3,59",2,2024-06-13
1187,4784,25,"5,19",0,2022-07-31
1188,3121,72,"17,2",3,2024-06-18
1189,24,94,"8,71",2,2024-01-29
1190,1750,70,"12,22",2,2023-06-25
1191,1019,14,"0,99",0,2024-01-31
1192,785,50,"1,55",3,2022-03-22
1193,226,44,"5,64",3,2024-03-24
1194,651,22,"4,6",2,2022-06-26
1195,4884,22,"17,58",1,2023-09-21
1196,3244,17,"16,02",4,2024-05-08
1197,1985,96,"13,98",3,2023-09-08
1198,3914,47,"11,64",0,2022-07-06
1199,958,34,"4,39",1,2025-01-06
1200,4341,74,"1,72",2,2024-07-29
1201,4775,58,"12,19",2,2024-05-19
1202,3343,89,"8,64",4,2024-12-25
1203,3579,86,"17,95",2,2023-03-19
1204,4025,43,"0,78",4,2024-08-18
1205,2436,33,"0,47",3,2023-10-04
1206,3193,65,"17,95",3,2022-06-03
1207,3013,51,"7,37",3,2024-07-05
1208,850,29,"10,98",1,2022-10-06
1209,2089,28,"15,96",2,2023-09-16
1210,1585,56,"19,67",2,2024-01-13
1211,1220,81,"8,81",2,2022-10-07
1212,3698,31,"1,36",0,2024-10-09
1213,4166,8,"9,28",4,2024-12-03
1214,4499,13,"0,34",4,2024-04-09
1215,2500,48,"19,08",0,2023-09-26
1216,2160,25,"17,29",2,2024-08-14
1217,1760,75,"8,2",3,2022-12-24
1218,166,74,"3,75",4,2023-03-12
1219,373,4,"11,43",4,2024-01-17
1220,915,12,"9,07",3,2023-12-10
1221,4074,84,"1,22",4,2022-07-06
1222,4916,100,"17,93",4,2024-05-28
1223,1699,81,"17,12",3,2024-05-23
1224,4189,1,"6,08",0,2022-04-19
1225,4524,55,"14,29",4,2024-07-01
1226,3256,9,"13,02",0,2023-07-05
1227,4251,13,"7,02",4,2024-10-09
1228,2259,100,"3,93",4,2023-01-10
1229,2787,45,"7,16",1,2024-08-25
1230,3620,18,"17,48",2,2022-06-18
1231,4456,74,"18,84",3,2023-11-28
1232,760,12,"10,9",2,2023-02-15
1233,1131,73,"4,47",0,2024-08-27
1234,895,55,"3,27",4,2022-12-30
1235,3246,17,"16,16",3,2025-02-16
1236,4374,37,"10,6",3,2022-04-16
1237,2775,49,"2,84",1,2024-04-08
1238,3800,76,"11,69",0,2022-08-26
1239,510,45,"19,64",1,2022-06-24
1240,2503,88,"6,6",1,2023-05-07
1241,1028,73,"2,03",3,2023-03-27
1242,1975,63,"15,25",3,2023-07-02
1243,1275,72,"10,75",4,2024-10-12
1244,4536,78,"11,67",0,2023-05-23
1245,4496,90,"1,26",1,2023-08-06
1246,4716,76,8,3,2024-02-13
1247,5,92,"12,73",3,2024-03-28
1248,3747,6,"18,14",4,2024-05-30
1249,4028,22,"18,85",2,2024-04-22
1250,4396,3,"17,76",2,2023-02-22
1251,1518,68,"14,67",1,2024-04-22
1252,2424,6,"11,74",0,2022-05-16
1253,1995,7,"4,18",2,2024-07-21
1254,2275,91,"17,61",0,2023-11-18
1255,2087,78,"10,93",2,2023-04-16
1256,2710,50,"2,31",3,2023-10-29
1257,4004,39,"9,64",4,2023-01-30
1258,4807,63,"9,44",2,2024-12-13
1259,1192,81,"1,83",0,2022-09-25
1260,35,81,"5,03",2,2024-05-12
1261,2745,43,0,0,2022-08-07
1262,2041,25,"10,78",0,2023-06-09
1263,4931,62,"11,6",0,2022-03-19
1264,4145,1,"11,64",2,2023-12-15
1265,1967,67,"4,65",0,2023-12-31
1266,4204,94,"14,76",3,2025-03-18
1267,2750,57,"9,24",3,2024-04-07
1268,2229,2,"12,29",2,2022-05-25
1269,66,71,"17,91",4,2023-01-08
1270,271,51,"19,06",4,2025-02-18
1271,4249,73,"3,45",2,2024-08-25
1272,1238,76,"0,76",1,2022-08-24
1273,2475,62,"18,32",2,2023-03-19
1274,2011,86,"6,48",0,2023-06-26
1275,4061,85,"16,79",2,2023-12-15
1276,820,67,"10,68",3,2024-12-19
1277,2668,45,"19,55",1,2024-08-11
1278,3189,62,"14,72",1,2023-08-31
1279,3225,75,"4,2",2,2023-01-29
1280,4373,34,"7,76",0,2023-03-07
1281,854,87,"19,12",1,2023-11-22
1282,558,95,"19,76",2,2025-03-16
1283,373,51,"16,59",1,2024-02-28
1284,4735,85,"8,18",0,2024-10-16
1285,4687,92,"10,11",2,2024-10-17
1286,4495,17,"12,73",3,2024-04-10
1287,1589,20,"16,17",1,2022-10-05
1288,1377,18,"17,74",1,2023-09-25
1289,2206,44,"3,92",2,2024-08-11
1290,406,25,"8,31",4,2024-01-29
1291,4125,38,"8,79",0,2022-09-07
1292,4970,79,"9,49",0,2023-04-06
1293,2925,98,"14,46",0,2023-03-11
1294,4409,43,"18,85",4,2024-11-29
1295,2858,55,"12,58",3,2024-08-19
1296,1198,5,"11,3",1,2023-06-05
1297,1925,46,"13,43",1,2024-02-18
1298,36,19,"11,13",2,2022-06-11
1299,2114,12,"9,75",2,2023-01-07
1300,2191,80,"14,96",1,2023-11-01
1301,655,68,"10,81",1,2024-03-12
1302,1059,53,"12,45",1,2025-03-14
1303,3575,88,"7,25",3,2022-09-22
1304,1681,14,"17,33",2,2024-04-28
1305,4711,57,"8,04",0,2023-11-08
1306,3901,79,"18,65",2,2023-10-26
1307,1722,56,"10,69",4,2025-02-08
1308,3356,54,"5,74",2,2022-08-28
1309,2559,1,"8,57",1,2022-07-31
1310,4200,76,"11,21",4,2024-06-01
1311,3775,71,"4,7",2,2024-10-22
1312,2071,6,"7,54",0,2022-06-09
1313,379,39,"4,67",3,2023-07-23
1314,855,23,"13,73",2,2022-09-29
1315,3717,26,"16,73",3,2022-04-11
1316,331,21,"19,35",4,2024-04-26
1317,2761,12,"15,42",2,2022-12-24
1318,4644,87,"4,71",1,2025-02-02
1319,1032,43,"3,13",0,2023-09-17
1320,171,92,"0,9",0,2023-04-15
1321,4125,73,"0,31",2,2024-09-17
1322,4855,53,"9,7",2,2022-05-29
1323,1328,42,"17,56",2,2022-07-03
1324,508,92,"1,88",2,2023-03-06
1325,4182,19,"19,68",3,2024-07-15
